gutenberg_id,text,title
1342,sweetness of temper exactly adapted her for attending to them in every,Pride and Prejudice
1342,"way--teaching them, playing with them, and loving them.",Pride and Prejudice
1342,,Pride and Prejudice
1342,"The Gardiners stayed only one night at Longbourn, and set off the next",Pride and Prejudice
1342,morning with Elizabeth in pursuit of novelty and amusement. One,Pride and Prejudice
1342,enjoyment was certain--that of suitableness as companions; a,Pride and Prejudice
1342,suitableness which comprehended health and temper to bear,Pride and Prejudice
1342,inconveniences--cheerfulness to enhance every pleasure--and affection,Pride and Prejudice
1342,"and intelligence, which might supply it among themselves if there were",Pride and Prejudice
1342,disappointments abroad.,Pride and Prejudice
1342,,Pride and Prejudice
1342,"It is not the object of this work to give a description of Derbyshire,",Pride and Prejudice
1342,nor of any of the remarkable places through which their route thither,Pride and Prejudice
1342,"lay--Oxford, Blenheim, Warwick, Kenilworth, Birmingham, etc., are",Pride and Prejudice
1342,sufficiently known. A small part of Derbyshire is all the present,Pride and Prejudice
1342,"concern. To the little town of Lambton, the scene of Mrs. Gardiner’s",Pride and Prejudice
1342,"former residence, and where she had lately learned that some",Pride and Prejudice
1342,"acquaintance still remained, they bent their steps, after having seen",Pride and Prejudice
1342,all the principal wonders of the country; and within five miles of,Pride and Prejudice
1342,"Lambton, Elizabeth found, from her aunt, that Pemberley was situated. It",Pride and Prejudice
1342,was not in their direct road; nor more than a mile or two out of it. In,Pride and Prejudice
1342,"talking over their route the evening before, Mrs. Gardiner expressed an",Pride and Prejudice
1342,inclination to see the place again. Mr. Gardiner declared his,Pride and Prejudice
1342,"willingness, and Elizabeth was applied to for her approbation.",Pride and Prejudice
1342,,Pride and Prejudice
1342,"“My love, should not you like to see a place of which you have heard so",Pride and Prejudice
1342,"much?” said her aunt. “A place, too, with which so many of your",Pride and Prejudice
1342,"acquaintance are connected. Wickham passed all his youth there, you",Pride and Prejudice
1342,know.”,Pride and Prejudice
1342,,Pride and Prejudice
1342,Elizabeth was distressed. She felt that she had no business at,Pride and Prejudice
1342,"Pemberley, and was obliged to assume a disinclination for seeing it. She",Pride and Prejudice
1342,"must own that she was tired of great houses: after going over so many,",Pride and Prejudice
1342,she really had no pleasure in fine carpets or satin curtains.,Pride and Prejudice
1342,,Pride and Prejudice
1342,Mrs. Gardiner abused her stupidity. “If it were merely a fine house,Pride and Prejudice
1342,"richly furnished,” said she, “I should not care about it myself; but the",Pride and Prejudice
1342,grounds are delightful. They have some of the finest woods in the,Pride and Prejudice
1342,country.”,Pride and Prejudice
1342,,Pride and Prejudice
1342,Elizabeth said no more; but her mind could not acquiesce. The,Pride and Prejudice
1342,"possibility of meeting Mr. Darcy, while viewing the place, instantly",Pride and Prejudice
1342,occurred. It would be dreadful! She blushed at the very idea; and,Pride and Prejudice
1342,"thought it would be better to speak openly to her aunt, than to run such",Pride and Prejudice
1342,a risk. But against this there were objections; and she finally resolved,Pride and Prejudice
1342,"that it could be the last resource, if her private inquiries as to the",Pride and Prejudice
1342,absence of the family were unfavourably answered.,Pride and Prejudice
1342,,Pride and Prejudice
1342,"Accordingly, when she retired at night, she asked the chambermaid",Pride and Prejudice
1342,"whether Pemberley were not a very fine place, what was the name of its",Pride and Prejudice
1342,"proprietor, and, with no little alarm, whether the family were down for",Pride and Prejudice
1342,the summer? A most welcome negative followed the last question; and her,Pride and Prejudice
1342,"alarms being now removed, she was at leisure to feel a great deal of",Pride and Prejudice
1342,curiosity to see the house herself; and when the subject was revived the,Pride and Prejudice
1342,"next morning, and she was again applied to, could readily answer, and",Pride and Prejudice
1342,"with a proper air of indifference, that she had not really any dislike",Pride and Prejudice
1342,to the scheme.,Pride and Prejudice
1342,,Pride and Prejudice
1342,"To Pemberley, therefore, they were to go.",Pride and Prejudice
1342,,Pride and Prejudice
1342,,Pride and Prejudice
1342,,Pride and Prejudice
1342,,Pride and Prejudice
1342,[Illustration:,Pride and Prejudice
1342,,Pride and Prejudice
1342,     “Conjecturing as to the date”,Pride and Prejudice
1342,],Pride and Prejudice
1342,,Pride and Prejudice
1342,,Pride and Prejudice
1342,,Pride and Prejudice
1342,,Pride and Prejudice
1342,CHAPTER XLIII.,Pride and Prejudice
1342,,Pride and Prejudice
1342,,Pride and Prejudice
1342,[Illustration],Pride and Prejudice
1342,,Pride and Prejudice
1342,"Elizabeth, as they drove along, watched for the first appearance of",Pride and Prejudice
1342,Pemberley Woods with some perturbation; and when at length they turned,Pride and Prejudice
1342,"in at the lodge, her spirits were in a high flutter.",Pride and Prejudice
1342,,Pride and Prejudice
1342,"The park was very large, and contained great variety of ground. They",Pride and Prejudice
1342,"entered it in one of its lowest points, and drove for some time through",Pride and Prejudice
1342,a beautiful wood stretching over a wide extent.,Pride and Prejudice
1342,,Pride and Prejudice
1342,"Elizabeth’s mind was too full for conversation, but she saw and admired",Pride and Prejudice
1342,every remarkable spot and point of view. They gradually ascended for,Pride and Prejudice
1342,"half a mile, and then found themselves at the top of a considerable",Pride and Prejudice
1342,"eminence, where the wood ceased, and the eye was instantly caught by",Pride and Prejudice
1342,"Pemberley House, situated on the opposite side of the valley, into which",Pride and Prejudice
1342,"the road with some abruptness wound. It was a large, handsome stone",Pride and Prejudice
1342,"building, standing well on rising ground, and backed by a ridge of high",Pride and Prejudice
1342,woody hills; and in front a stream of some natural importance was,Pride and Prejudice
1342,"swelled into greater, but without any artificial appearance. Its banks",Pride and Prejudice
1342,were neither formal nor falsely adorned. Elizabeth was delighted. She,Pride and Prejudice
1342,"had never seen a place for which nature had done more, or where natural",Pride and Prejudice
1342,beauty had been so little counteracted by an awkward taste. They were,Pride and Prejudice
1342,all of them warm in their admiration; and at that moment she felt that,Pride and Prejudice
1342,to be mistress of Pemberley might be something!,Pride and Prejudice
1342,,Pride and Prejudice
1342,"They descended the hill, crossed the bridge, and drove to the door; and,",Pride and Prejudice
1342,"while examining the nearer aspect of the house, all her apprehension of",Pride and Prejudice
1342,meeting its owner returned. She dreaded lest the chambermaid had been,Pride and Prejudice
1342,"mistaken. On applying to see the place, they were admitted into the",Pride and Prejudice
1342,"hall; and Elizabeth, as they waited for the housekeeper, had leisure to",Pride and Prejudice
1342,wonder at her being where she was.,Pride and Prejudice
1342,,Pride and Prejudice
1342,"The housekeeper came; a respectable looking elderly woman, much less",Pride and Prejudice
1342,"fine, and more civil, than she had any notion of finding her. They",Pride and Prejudice
1342,"followed her into the dining-parlour. It was a large, well-proportioned",Pride and Prejudice
1342,"room, handsomely fitted up. Elizabeth, after slightly surveying it, went",Pride and Prejudice
1342,"to a window to enjoy its prospect. The hill, crowned with wood, from",Pride and Prejudice
1342,"which they had descended, receiving increased abruptness from the",Pride and Prejudice
1342,"distance, was a beautiful object. Every disposition of the ground was",Pride and Prejudice
1342,"good; and she looked on the whole scene, the river, the trees scattered",Pride and Prejudice
1342,"on its banks, and the winding of the valley, as far as she could trace",Pride and Prejudice
1342,"it, with delight. As they passed into other rooms, these objects were",Pride and Prejudice
1342,taking different positions; but from every window there were beauties,Pride and Prejudice
1342,"to be seen. The rooms were lofty and handsome, and their furniture",Pride and Prejudice
1342,"suitable to the fortune of their proprietor; but Elizabeth saw, with",Pride and Prejudice
1342,"admiration of his taste, that it was neither gaudy nor uselessly",Pride and Prejudice
1342,"fine,--with less of splendour, and more real elegance, than the",Pride and Prejudice
1342,furniture of Rosings.,Pride and Prejudice
1342,,Pride and Prejudice
1342,"“And of this place,” thought she, “I might have been mistress! With",Pride and Prejudice
1342,these rooms I might have now been familiarly acquainted! Instead of,Pride and Prejudice
1342,"viewing them as a stranger, I might have rejoiced in them as my own, and",Pride and Prejudice
1342,"welcomed to them as visitors my uncle and aunt. But, no,” recollecting",Pride and Prejudice
1342,"herself, “that could never be; my uncle and aunt would have been lost to",Pride and Prejudice
1342,me; I should not have been allowed to invite them.”,Pride and Prejudice
